Application ID,Application Name,Module ID,Module Name,Functionaliyt ID,Functionality Name,Release ID,Release Name,Defect ID,Type of Defect,Defect Reason,Defect Description,Severity ,RCA,Release Date,Defect Creation Date,Defect Fix Date,Complexity,Business Impact,Hotspot,Latest_Func_Rel
1220,MERLIN,M14,Skiee vs Seq,181,Skiee vs Seq Breach Excel,19,RTI1900,3261,Business Logic,Data,Skiee vs Seq Breach Excel is not downloading for engineering aspect which is not downloading,MEDIUM,Issues were fixed by making changes in the setup,9/21/2020,9/25/2020,11/17/2020,3.2,1,0,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3262,UI,Code,ROI vs FFS Recon Tree has third party issues in testing modules which is incorrect,HIGH,Issues were fixed by making changes in the setup,9/21/2020,11/5/2020,11/30/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3263,UI,Third Party,ROI vs FFS Recon Tree contains bug in design which is not downloading,HIGH,Issues were fixed by making changes in the setup,9/21/2020,10/8/2020,10/14/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3264,UI,Environment,ROI vs FFS Recon Tree does not have filters for business logic and filters are applied with default values,HIGH,New files created for handling new data coming into the database,9/21/2020,10/20/2020,10/29/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3265,UI,Design,ROI vs FFS Recon Tree does not have filters for analytical part which is missing in excel,HIGH,Code API was modified in controller as per new data format in the database,9/21/2020,10/17/2020,11/16/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3266,Business Logic,Environment,ROI vs FFS Recon Tree is not downloading for strategy which is incorrect,HIGH,New files created for handling new data coming into the database,9/21/2020,11/7/2020,12/26/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3267,Business Logic,Third Party,ROI vs FFS Recon Tree has defect in metrics which is missing in UI,HIGH,UI desgin was modified as per the requirements,9/21/2020,9/27/2020,11/21/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3268,Business Logic,Environment,ROI vs FFS Recon Tree has third party issues in testing modules which is incorrect,HIGH,UI desgin was modified as per the requirements,9/21/2020,10/1/2020,11/29/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3269,UI,Design,ROI vs FFS Recon Tree contains bug in design which is not downloading,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,11/13/2020,12/18/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3270,Business Logic,Environment,ROI vs FFS Recon Tree does not have filters for business logic and filters are applied with default values,HIGH,Code was modified by adding new dependencies,9/21/2020,11/14/2020,11/27/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3271,Data,Design,ROI vs FFS Recon Tree does not have filters for analytical part which is missing in excel,HIGH,Code API was modified in controller as per new data format in the database,9/21/2020,11/20/2020,11/22/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3272,Data,Environment,ROI vs FFS Recon Tree is not downloading for strategy which is incorrect,HIGH,Data format was changed to fetch the data using code from the database,9/21/2020,10/31/2020,12/16/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3273,UI,Data,ROI vs FFS Recon Tree has defect in metrics which is missing in UI,HIGH,Data format was changed to fetch the data using code from the database,9/21/2020,11/6/2020,11/25/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3274,Business Logic,Design,ROI vs FFS Recon Tree has third party issues in testing modules which is incorrect,HIGH,Code was corrected after confirming the changes with developer,9/21/2020,11/18/2020,1/16/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3275,Data,Data,ROI vs FFS Recon Tree contains bug in design which is not downloading,HIGH,New requirements were added to the project afer confirming with Client,9/21/2020,11/18/2020,1/10/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3276,Data,Code,ROI vs FFS Recon Tree does not have filters for business logic and filters are applied with default values,HIGH,UI desgin was modified as per the requirements,9/21/2020,11/18/2020,12/8/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3277,UI,Third Party,ROI vs FFS Recon Tree does not have filters for analytical part which is missing in excel,HIGH,Code was modified by adding new dependencies,9/21/2020,9/26/2020,11/12/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3278,UI,Environment,ROI vs FFS Recon Tree is not downloading for strategy which is incorrect,HIGH,New requirements were added to the project afer confirming with Client,9/21/2020,11/11/2020,12/31/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3279,UI,Design,ROI vs FFS Recon Tree has defect in metrics which is missing in UI,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,11/4/2020,12/28/2020,2.98,0,1,0
1220,MERLIN,M12,TTS,180,ROI vs TTS Recon Tree,19,RTI1900,3280,UI,Requirements,ROI vs FFS Recon Tree has third party issues in testing modules which is incorrect,HIGH,Validation of data corrected with new requirements added to the project,9/21/2020,10/5/2020,11/18/2020,2.98,0,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,19,RTI1900,3281,UI,Data,"User with no role/View role to Ack Matching Report context is able to access and update the review information for Ack Matching Report, but expectation is only LQ Users should have this ability.",MEDIUM,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,10/13/2020,10/30/2020,4.3,3,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,19,RTI1900,3282,Data,Environment,Unable to sort date columns in Review Details grid in Ack Matching Report,MEDIUM,Validation of data corrected with new requirements added to the project,9/21/2020,9/26/2020,9/28/2020,4.3,3,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,19,RTI1900,3283,Business Logic,Requirements,Reviewed By in the Ack Matching Report card shows name when there are no review completed yet,MEDIUM,New requirements were added to the project afer confirming with Client,9/21/2020,10/4/2020,11/30/2020,4.3,3,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,19,RTI1900,3284,UI,Design,"User with no role/View role to Ack Matching Report context is able to access and update the review information for Ack Matching Report, but expectation is only LQ Users should have this ability.",MEDIUM,Data format was changed to fetch the data using code from the database,9/21/2020,11/11/2020,12/30/2020,4.3,3,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,19,RTI1900,3285,UI,Design,Unable to sort date columns in Review Details grid in Ack Matching Report,MEDIUM,Code was corrected after confirming the changes with developer,9/21/2020,10/30/2020,11/7/2020,4.3,3,1,0
1220,MERLIN,M15,RTM Management,227,Ack Matching Report,19,RTI1900,3286,Data,Third Party,Reviewed By in the Ack Matching Report card shows name when there are no review completed yet,MEDIUM,Issues were fixed by making changes in the setup,9/21/2020,10/16/2020,12/8/2020,4.3,3,1,0
1220,MERLIN,M15,RTM Management,160,Money Transaction Export,19,RTI1900,3287,UI,Design,Legal Entity Group shows duplicate value in Money Transaction Export,LOW,New requirements were added to the project afer confirming with Client,9/21/2020,9/23/2020,11/14/2020,2.2,0,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,19,RTI1900,3288,UI,Third Party,"ROC Loss Details Send Email sent on starting a review for ROC Management, following are the observations- Due date format is incorrect,Blank row between header and first data row,TI value modified shows incorrect data.",HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,11/9/2020,12/3/2020,1.56,2,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,19,RTI1900,3289,Business Logic,Design,ROC Loss Details Send Email does not show the variance explanation in DQM excel which is missing in UI,HIGH,Code was corrected after confirming the changes with developer,9/21/2020,10/20/2020,12/9/2020,1.56,2,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,19,RTI1900,3290,Business Logic,Environment,ROC Loss Details Send Email does not have filters for metrics and does not work,HIGH,New requirements were added to the project afer confirming with Client,9/21/2020,10/25/2020,12/15/2020,1.56,2,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,19,RTI1900,3291,UI,Environment,ROC Loss Details Send Email has defect in code which is missing in UI,HIGH,Data format was changed to fetch the data using code from the database,9/21/2020,10/25/2020,12/12/2020,1.56,2,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,19,RTI1900,3292,Business Logic,Design,ROC Loss Details Send Email is not downloading for metrics which is missing in UI,HIGH,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,11/17/2020,1/13/2020,1.56,2,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,19,RTI1900,3293,UI,Third Party,ROC Loss Details Send Email does not have filters for inventory which is incorrect,HIGH,New files created for handling new data coming into the database,9/21/2020,9/23/2020,11/3/2020,1.56,2,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,19,RTI1900,3294,Business Logic,Code,"ROC Loss Details Send Email sent on starting a review for ROC Management, following are the observations- Due date format is incorrect,Blank row between header and first data row,TI value modified shows incorrect data.",HIGH,Validation of data corrected with new requirements added to the project,9/21/2020,9/23/2020,10/25/2020,1.56,2,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,19,RTI1900,3295,Business Logic,Third Party,ROC Loss Details Send Email does not show the variance explanation in DQM excel which is missing in UI,HIGH,New files created for handling new data coming into the database,9/21/2020,10/10/2020,10/13/2020,1.56,2,1,0
1220,MERLIN,M16,ROC,186,ROC Loss Details Send Email,19,RTI1900,3296,Business Logic,Design,ROC Loss Details Send Email does not have filters for metrics and does not work,HIGH,Issues were fixed by making changes in the setup,9/21/2020,9/30/2020,10/18/2020,1.56,2,1,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,19,RTI1900,3297,UI,Data,Maps>=250 Data Tree Edit has faulty code which is missing in excel,MEDIUM,Code was corrected after confirming the changes with developer,9/21/2020,11/13/2020,1/12/2020,4.6,2,0,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,19,RTI1900,3298,UI,Environment,Maps>=250 Data Tree Edit shows incorrect requirements which is missing in UI,MEDIUM,Code API was modified in controller as per new data format in the database,9/21/2020,11/4/2020,11/24/2020,4.6,2,0,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,19,RTI1900,3299,UI,Design,Maps>=250 Data Tree Edit has defect in analytics which is incorrect,MEDIUM,New files created for handling new data coming into the database,9/21/2020,11/12/2020,11/28/2020,4.6,2,0,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,19,RTI1900,3300,Business Logic,Design,Maps>=250 Data Tree Edit has functionality data and does not work,MEDIUM,UI desgin was modified as per the requirements,9/21/2020,11/20/2020,12/6/2020,4.6,2,0,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,19,RTI1900,3301,UI,Data,Maps>=250 Data Tree Edit does not show the variance explanation in Situation Analysis and does not work,MEDIUM,Issues were fixed by making changes in the setup,9/21/2020,10/27/2020,11/13/2020,4.6,2,0,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,19,RTI1900,3302,Data,Third Party,Maps>=250 Data Tree has functionality Light testation which is incorrect,MEDIUM,Data format was changed to fetch the data using code from the database,9/21/2020,11/16/2020,12/26/2020,4.6,2,0,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,19,RTI1900,3303,Data,Data,Maps>=250 Data Tree does not have filters for software regulations which is missing in UI,MEDIUM,Code was modified by adding new dependencies,9/21/2020,10/11/2020,11/6/2020,4.6,2,0,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,19,RTI1900,3304,Data,Design,Maps>=250 Data Tree has defect in documentation and filters are faulty,MEDIUM,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,10/3/2020,10/24/2020,4.6,2,0,0
1220,MERLIN,M17,Maps>=250,219,Maps>=250 Data Tree,19,RTI1900,3305,Business Logic,Requirements,Maps>=250 Data Tree has third party issues in research which is incorrect,MEDIUM,Code was modified by adding new dependencies,9/21/2020,10/10/2020,11/6/2020,4.6,2,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3306,Data,Design,Maps>=250 Data Tree Edit has faulty documentation which is not downloading,HIGH,UI desgin was modified as per the requirements,9/21/2020,11/5/2020,11/17/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3307,Business Logic,Data,Maps>=250 Data Tree Edit has faulty documentation which is not downloading,HIGH,Validation of data corrected with new requirements added to the project,9/21/2020,9/21/2020,10/17/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3308,UI,Requirements,Maps>=250 Data Tree Edit is not downloading for database construction and filters are applied with default values,HIGH,UI desgin was modified as per the requirements,9/21/2020,11/10/2020,11/19/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3309,Data,Design,Maps>=250 Data Tree Edit contains bug in service logic which is not downloading,HIGH,Issues were fixed by making changes in the setup,9/21/2020,10/26/2020,12/21/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3310,Data,Design,Maps>=250 Data Tree Edit has faulty analytics and filters are faulty,HIGH,Validation of data corrected with new requirements added to the project,9/21/2020,10/7/2020,11/24/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3311,UI,Data,Managed segments tree popup in the filter section shows blank data for Maps>=250 Data Tree Edit.,HIGH,Code API was modified in controller as per new data format in the database,9/21/2020,11/20/2020,1/14/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3312,Business Logic,Data,Maps>=250 Data Tree Edit has faulty code which is missing in excel,HIGH,Code API was modified in controller as per new data format in the database,9/21/2020,10/19/2020,11/1/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3313,Business Logic,Data,Maps>=250 Data Tree Edit shows incorrect requirements which is missing in UI,HIGH,Data format was changed to fetch the data using code from the database,9/21/2020,10/28/2020,12/16/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3314,Data,Third Party,Maps>=250 Data Tree Edit has defect in analytics which is incorrect,HIGH,Validation of data corrected with new requirements added to the project,9/21/2020,11/13/2020,12/8/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,191,Maps>=250 Data Tree Edit,19,RTI1900,3315,Data,Third Party,Maps>=250 Data Tree Edit has functionality data and does not work,HIGH,Data format was changed to fetch the data using code from the database,9/21/2020,10/3/2020,10/12/2020,4.1,0,0,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3316,Data,Code,Maps>=250 Data Tree Submit has faulty code which is not downloading,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,10/28/2020,11/15/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3317,Data,Environment,Maps>=250 Data Tree Submit does not have filters for documentation which is missing in UI,LOW,Validation of data corrected with new requirements added to the project,9/21/2020,10/20/2020,11/1/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3318,UI,Design,Maps>=250 Data Tree Submit has faulty code which is not downloading,LOW,Code API was modified in controller as per new data format in the database,9/21/2020,11/19/2020,11/28/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3319,UI,Code,Maps>=250 Data Tree Submit does not have filters for documentation which is missing in UI,LOW,New files created for handling new data coming into the database,9/21/2020,10/26/2020,11/19/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3320,Data,Code,Maps>=250 Data Tree Submit shows incorrect process scheduling which is missing in excel,LOW,Code was modified by adding new dependencies,9/21/2020,10/15/2020,11/24/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3321,Business Logic,Requirements,Maps>=250 Data Tree Submit has defect in Loss Details which is missing in UI,LOW,New requirements were added to the project afer confirming with Client,9/21/2020,10/23/2020,11/26/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3322,Business Logic,Third Party,Maps>=250 Data Tree Submit does not have filters for research and filters are faulty,LOW,UI desgin was modified as per the requirements,9/21/2020,11/8/2020,12/12/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3323,UI,Design,Maps>=250 Data Tree Submit shows incorrect data and does not work,LOW,Validation of data corrected with new requirements added to the project,9/21/2020,10/11/2020,11/9/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3324,Data,Requirements,Maps>=250 Data Tree Submit is not downloading for service logic and filters are applied with default values,LOW,New files created for handling new data coming into the database,9/21/2020,11/13/2020,12/1/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,194,Maps>=250 Data Tree Submit,19,RTI1900,3325,UI,Environment,Maps>=250 Data Tree Submit has some amount dropping for all periods when  filter is selected as ALL.,LOW,Issues were fixed by making changes in the setup,9/21/2020,10/27/2020,10/30/2020,3.95,3,1,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,19,RTI1900,3326,Business Logic,Environment,Excel icon for Maps>=250 Data Tree Add Rows matching report is not shown correctly. It downloads same report as TTS tab excel export.,HIGH,Code API was modified in controller as per new data format in the database,9/21/2020,10/7/2020,11/11/2020,1.65,2,0,0
1220,MERLIN,M17,Maps>=250,203,Maps>=250 Data Tree Add Rows,19,RTI1900,3327,UI,Data,Maps>=250 Data Tree Add Rows contains bug in code which is incorrect,HIGH,Issues were fixed by making changes in the setup,9/21/2020,11/4/2020,11/9/2020,1.65,2,0,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3328,Business Logic,Data,Geography Popup - Zoom in has faulty process scheduling which is missing in UI,MEDIUM,Issues were fixed by making changes in the setup,9/21/2020,9/27/2020,10/16/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3329,Data,Environment,Last Modified date is not updating correctly in Review Details grid in Geography Popup - Zoom in,MEDIUM,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,11/2/2020,12/8/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3330,Data,Data,All Geography Popup - Zoom in & Geography Popup - Zoom out shows duplicate TI Details,MEDIUM,UI desgin was modified as per the requirements,9/21/2020,9/27/2020,11/26/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3331,Business Logic,Third Party,Geography Popup - Zoom in has functionality DQM excel and does not work,MEDIUM,New requirements were added to the project afer confirming with Client,9/21/2020,11/20/2020,11/26/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3332,UI,Data,Geography Popup - Zoom in has faulty safety measures and filters are applied with default values,MEDIUM,Issues were fixed by making changes in the setup,9/21/2020,11/19/2020,12/12/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3333,Data,Third Party,Geography Popup - Zoom in is not downloading for service logic which is missing in UI,MEDIUM,Validation of data corrected with new requirements added to the project,9/21/2020,9/24/2020,11/20/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3334,UI,Data,Geography Popup - Zoom in does not have filters for content and does not work,MEDIUM,Code API was modified in controller as per new data format in the database,9/21/2020,11/6/2020,12/11/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3335,Data,Third Party,Geography Popup - Zoom in has faulty process scheduling which is missing in UI,MEDIUM,Issues were fixed by making changes in the setup,9/21/2020,11/11/2020,12/18/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3336,UI,Requirements,Geography Popup - Zoom in has faulty process scheduling which is missing in UI,MEDIUM,Code was corrected after confirming the changes with developer,9/21/2020,11/16/2020,1/2/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3337,Business Logic,Design,Last Modified date is not updating correctly in Review Details grid in Geography Popup - Zoom in,MEDIUM,UI desgin was modified as per the requirements,9/21/2020,11/19/2020,12/24/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3338,Business Logic,Third Party,All Geography Popup - Zoom in & Geography Popup - Zoom out shows duplicate TI Details,MEDIUM,Data format was changed to fetch the data using code from the database,9/21/2020,11/6/2020,11/13/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3339,UI,Code,Geography Popup - Zoom in has functionality DQM excel and does not work,MEDIUM,New files created for handling new data coming into the database,9/21/2020,11/10/2020,1/8/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3340,Data,Code,Geography Popup - Zoom in has faulty safety measures and filters are applied with default values,MEDIUM,Code was modified by adding new dependencies,9/21/2020,10/4/2020,10/23/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3341,Data,Data,Geography Popup - Zoom in is not downloading for service logic which is missing in UI,MEDIUM,New files created for handling new data coming into the database,9/21/2020,11/4/2020,12/27/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3342,Data,Code,Geography Popup - Zoom in does not have filters for content and does not work,MEDIUM,UI desgin was modified as per the requirements,9/21/2020,10/9/2020,11/26/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3343,Business Logic,Environment,Geography Popup - Zoom in has faulty process scheduling which is missing in UI,MEDIUM,Data format was changed to fetch the data using code from the database,9/21/2020,10/6/2020,11/2/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,261,Geography Popup - Zoom in,19,RTI1900,3344,UI,Environment,Geography Popup - Zoom in has faulty process scheduling which is missing in UI,MEDIUM,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,9/24/2020,11/9/2020,0.87,2,1,0
1220,MERLIN,M18,Geography Popup,204,Geography Popup - Zoom out,19,RTI1900,3345,UI,Data,Geography Popup - Zoom out has faulty business logic which is not downloading,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,10/14/2020,12/9/2020,4.1,3,1,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,19,RTI1900,3346,Business Logic,Third Party,"One event 66213 doesnot show the TTS status as Exact Match in matching report, although the attributes like ROC, GDL account, Local currency are same between TTS and Add Issue to ROC tab.",LOW,Code was corrected after confirming the changes with developer,9/21/2020,10/17/2020,11/28/2020,2.75,3,1,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,19,RTI1900,3347,Data,Environment,Geography details shown in all the tabs of Add Issue to ROC are incorrect.,LOW,New files created for handling new data coming into the database,9/21/2020,10/14/2020,11/8/2020,2.75,3,1,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,19,RTI1900,3348,Data,Environment,"One event 66213 doesnot show the TTS status as Exact Match in matching report, although the attributes like ROC, GDL account, Local currency are same between TTS and Add Issue to ROC tab.",LOW,Issues were fixed by making changes in the setup,9/21/2020,10/10/2020,11/26/2020,2.75,3,1,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,19,RTI1900,3349,Business Logic,Environment,Geography details shown in all the tabs of Add Issue to ROC are incorrect.,LOW,Validation of data corrected with new requirements added to the project,9/21/2020,10/5/2020,10/18/2020,2.75,3,1,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,19,RTI1900,3350,Business Logic,Requirements,"One event 66213 doesnot show the TTS status as Exact Match in matching report, although the attributes like ROC, GDL account, Local currency are same between TTS and Add Issue to ROC tab.",LOW,New requirements were added to the project afer confirming with Client,9/21/2020,10/31/2020,12/23/2020,2.75,3,1,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,19,RTI1900,3351,UI,Design,Geography details shown in all the tabs of Add Issue to ROC are incorrect.,LOW,UI desgin was modified as per the requirements,9/21/2020,11/17/2020,12/10/2020,2.75,3,1,0
1220,MERLIN,M16,ROC,169,Add Issue to ROC,19,RTI1900,3352,Data,Code,"One event 66213 doesnot show the TTS status as Exact Match in matching report, although the attributes like ROC, GDL account, Local currency are same between TTS and Add Issue to ROC tab.",LOW,New requirements were added to the project afer confirming with Client,9/21/2020,10/19/2020,12/13/2020,2.75,3,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,19,RTI1900,3353,Data,Design,Headers for transaction amount(LCY) and transaction amount(USD) are not showing completely in the UI of Check Breach Issues tab.,LOW,Data in the table - RECON_SAMPLE corrected after confirming with BA,9/21/2020,11/15/2020,12/24/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,19,RTI1900,3354,UI,Third Party,The notes at the bottom of Data Tracing emails has garabge symbol and needs to be execute in Check Breach Issues. ,LOW,New requirements were added to the project afer confirming with Client,9/21/2020,10/8/2020,10/15/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,19,RTI1900,3355,Business Logic,Requirements,Check Breach Issues has faulty project management and filters are faulty,LOW,New files created for handling new data coming into the database,9/21/2020,9/29/2020,10/11/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,19,RTI1900,3356,Data,Environment,Check Breach Issues does not show the variance explanation in technical which is missing in UI,LOW,New requirements were added to the project afer confirming with Client,9/21/2020,9/29/2020,10/8/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,19,RTI1900,3357,Data,Environment,Check Breach Issues is not downloading for service logic which is not downloading,LOW,New requirements were added to the project afer confirming with Client,9/21/2020,10/1/2020,10/15/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,19,RTI1900,3358,UI,Environment,Check Breach Issues does not show the variance explanation in vendor plugin which is missing in excel,LOW,Validation of data corrected with new requirements added to the project,9/21/2020,10/30/2020,12/26/2020,1.98,2,1,0
1220,MERLIN,M20,RCM Management,215,Check Breach Issues,19,RTI1900,3359,Data,Requirements,Check Breach Issues does not have filters for requirements and filters are applied with default values,LOW,Validation of data corrected with new requirements added to the project,9/21/2020,10/21/2020,12/12/2020,1.98,2,1,0
